customer_id,age_group,income_level,occupation,risk_tolerance,transaction_date,transaction_month,products,product_categories,total_amount
C0007,36-40,高,企业职员,进取型,2025-04-02,2025-04,"信托,理财产品,国债,基金","投资类,投资类,投资类,投资类",597144
C0043,25-30,中,公务员,保守型,2025-07-02,2025-07,"活期存款,理财产品,定期存款","存款类,投资类,存款类",144163
C0277,46-50,低,公务员,稳健型,2025-02-03,2025-02,"活期存款,基金","存款类,投资类",119442
C0137,36-40,中,企业职员,稳健型,2025-08-21,2025-08,"国债,活期存款","投资类,存款类",211076
C0272,46-50,中,个体户,保守型,2025-01-26,2025-01,信用卡,信贷类,131897
C0074,41-45,中,企业职员,稳健型,2025-05-01,2025-05,"信用卡,保险,定期存款","信贷类,保障类,存款类",156033
C0345,36-40,中,企业职员,稳健型,2025-10-19,2025-10,"理财产品,信用卡,基金","投资类,信贷类,投资类",919150
C0399,25-30,低,个体户,稳健型,2025-04-25,2025-04,"消费贷款,活期存款,年金,国债,信托","信贷类,存款类,保障类,投资类,投资类",151669
C0470,36-40,中,企业职员,稳健型,2025-11-01,2025-11,"理财产品,活期存款,保险,基金","投资类,存款类,保障类,投资类",378818
C0255,31-35,中,自由职业,保守型,2025-03-05,2025-03,"住房贷款,大额存单,消费贷款,贵金属,定期存款","信贷类,存款类,信贷类,投资类,存款类",396451
C0413,41-45,高,企业职员,稳健型,2025-12-16,2025-12,"定期存款,活期存款,住房贷款","存款类,存款类,信贷类",544609
C0046,31-35,低,自由职业,进取型,2025-11-30,2025-11,"理财产品,消费贷款,国债","投资类,信贷类,投资类",213922
C0393,36-40,中,公务员,保守型,2025-05-20,2025-05,"年金,理财产品,基金","保障类,投资类,投资类",376509
C0035,36-40,高,企业职员,进取型,2025-12-30,2025-12,"保险,基金","保障类,投资类",154781
C0198,36-40,高,企业职员,进取型,2025-12-07,2025-12,"国债,基金,定期存款,保险,消费贷款","投资类,投资类,存款类,保障类,信贷类",882308
C0090,25-30,中,自由职业,稳健型,2025-08-20,2025-08,"信用卡,信托,股票","信贷类,投资类,投资类",141575
C0221,31-35,中,企业职员,保守型,2025-08-30,2025-08,"活期存款,理财产品","存款类,投资类",47217
C0389,41-45,高,企业职员,稳健型,2025-03-04,2025-03,"信用卡,理财产品,国债","信贷类,投资类,投资类",669360
C0431,25-30,低,企业职员,保守型,2025-04-05,2025-04,保险,保障类,5216
C0227,36-40,高,自由职业,稳健型,2025-03-18,2025-03,"理财产品,基金","投资类,投资类",284523
C0251,31-35,中,自由职业,稳健型,2025-08-14,2025-08,基金,投资类,46276
C0297,25-30,高,公务员,保守型,2025-02-13,2025-02,"国债,定期存款,活期存款","投资类,存款类,存款类",148677
C0263,41-45,低,自由职业,稳健型,2025-03-23,2025-03,"理财产品,消费贷款,活期存款,国债","投资类,信贷类,存款类,投资类",174200
C0147,36-40,中,企业职员,保守型,2025-09-30,2025-09,"基金,活期存款","投资类,存款类",261940
C0048,36-40,中,企业职员,进取型,2025-07-04,2025-07,定期存款,存款类,84710
C0270,31-35,中,企业职员,进取型,2025-05-22,2025-05,"保险,活期存款,贵金属,基金","保障类,存款类,投资类,投资类",292763
C0090,25-30,中,自由职业,稳健型,2025-09-22,2025-09,"信用卡,保险","信贷类,保障类",616542
C0314,25-30,低,公务员,保守型,2025-11-07,2025-11,"信用卡,活期存款","信贷类,存款类",122415
C0026,25-30,中,企业职员,稳健型,2025-05-08,2025-05,"国债,消费贷款,活期存款,信用卡","投资类,信贷类,存款类,信贷类",484796
C0295,41-45,低,个体户,稳健型,2025-05-02,2025-05,"定期存款,基金,住房贷款","存款类,投资类,信贷类",129792
C0345,36-40,中,企业职员,稳健型,2025-11-23,2025-11,"股票,国债","投资类,投资类",146297
C0118,31-35,高,企业职员,进取型,2025-07-11,2025-07,"消费贷款,贵金属,基金","信贷类,投资类,投资类",933644
C0231,41-45,中,自由职业,进取型,2025-01-03,2025-01,"信用卡,保险,股票,国债,基金","信贷类,保障类,投资类,投资类,投资类",1348852
C0465,41-45,中,自由职业,稳健型,2025-05-29,2025-05,"信用卡,活期存款","信贷类,存款类",102283
C0277,46-50,低,公务员,稳健型,2025-04-16,2025-04,"保险,基金,国债,年金,定期存款","保障类,投资类,投资类,保障类,存款类",203933
C0498,36-40,高,个体户,稳健型,2025-12-10,2025-12,"基金,消费贷款,贵金属","投资类,信贷类,投资类",342618
C0453,31-35,低,个体户,稳健型,2025-05-15,2025-05,"年金,保险,活期存款,信用卡","保障类,保障类,存款类,信贷类",121344
C0179,36-40,中,企业职员,进取型,2025-03-21,2025-03,"保险,定期存款","保障类,存款类",77758
C0476,36-40,低,个体户,保守型,2025-02-17,2025-02,"理财产品,保险","投资类,保障类",46087
C0053,25-30,低,公务员,稳健型,2025-02-24,2025-02,"住房贷款,理财产品","信贷类,投资类",83408
C0482,41-45,低,公务员,保守型,2025-02-28,2025-02,保险,保障类,7932
C0146,36-40,高,公务员,稳健型,2025-08-27,2025-08,"国债,外汇,定期存款","投资类,投资类,存款类",768485
C0484,36-40,中,个体户,进取型,2025-07-09,2025-07,"基金,定期存款,理财产品,大额存单","投资类,存款类,投资类,存款类",502184
C0115,25-30,中,企业职员,保守型,2025-07-09,2025-07,贵金属,投资类,165021
C0111,25-30,高,企业职员,稳健型,2025-02-08,2025-02,"理财产品,信托,活期存款","投资类,投资类,存款类",529656
C0051,36-40,低,企业职员,进取型,2025-09-28,2025-09,"信用卡,国债,理财产品","信贷类,投资类,投资类",275250
C0447,36-40,高,公务员,进取型,2025-05-15,2025-05,"理财产品,贵金属,股票","投资类,投资类,投资类",514757
C0422,25-30,高,自由职业,稳健型,2025-04-04,2025-04,"年金,保险,定期存款,信托","保障类,保障类,存款类,投资类",513891
C0201,41-45,中,公务员,稳健型,2025-11-04,2025-11,"活期存款,理财产品,信用卡","存款类,投资类,信贷类",241451
C0128,46-50,高,个体户,稳健型,2025-01-26,2025-01,"活期存款,保险,理财产品,年金,定期存款","存款类,保障类,投资类,保障类,存款类",547496
C0410,31-35,低,退休人员,进取型,2025-01-22,2025-01,"年金,信用卡,国债,基金","保障类,信贷类,投资类,投资类",167578
C0024,41-45,中,个体户,稳健型,2025-05-01,2025-05,"活期存款,理财产品","存款类,投资类",134849
C0121,36-40,中,公务员,稳健型,2025-07-28,2025-07,消费贷款,信贷类,356049
C0050,41-45,高,自由职业,进取型,2025-12-30,2025-12,信用卡,信贷类,340511
C0016,31-35,中,自由职业,稳健型,2025-06-17,2025-06,"基金,理财产品","投资类,投资类",436020
C0480,41-45,中,公务员,稳健型,2025-02-27,2025-02,活期存款,存款类,61116
C0105,31-35,中,个体户,进取型,2025-03-30,2025-03,"股票,理财产品","投资类,投资类",146750
C0033,25-30,中,企业职员,保守型,2025-06-30,2025-06,"活期存款,信用卡,理财产品","存款类,信贷类,投资类",241743
C0260,31-35,高,企业职员,稳健型,2025-11-10,2025-11,"信用卡,基金","信贷类,投资类",306150
C0281,41-45,高,自由职业,进取型,2025-05-29,2025-05,"信用卡,基金,年金","信贷类,投资类,保障类",739141
C0162,25-30,高,公务员,进取型,2025-08-05,2025-08,"年金,股票,大额存单","保障类,投资类,存款类",122188
C0109,36-40,低,企业职员,稳健型,2025-12-14,2025-12,"理财产品,股票","投资类,投资类",153325
C0122,36-40,高,企业职员,稳健型,2025-08-06,2025-08,"保险,活期存款,国债","保障类,存款类,投资类",743766
C0125,36-40,低,退休人员,进取型,2025-11-11,2025-11,"基金,理财产品","投资类,投资类",61690
C0115,25-30,中,企业职员,保守型,2025-06-29,2025-06,"国债,定期存款,保险","投资类,存款类,保障类",75036
C0038,25-30,低,自由职业,保守型,2025-07-16,2025-07,"理财产品,信用卡,消费贷款","投资类,信贷类,信贷类",115552
C0357,46-50,高,企业职员,进取型,2025-11-27,2025-11,"外汇,消费贷款,活期存款,贵金属,信用卡","投资类,信贷类,存款类,投资类,信贷类",537388
C0002,31-35,低,企业职员,进取型,2025-07-21,2025-07,消费贷款,信贷类,259733
C0293,25-30,低,公务员,进取型,2025-07-23,2025-07,贵金属,投资类,46474
C0222,41-45,中,个体户,保守型,2025-07-01,2025-07,"消费贷款,活期存款,年金","信贷类,存款类,保障类",354195
C0123,46-50,高,公务员,进取型,2025-07-08,2025-07,理财产品,投资类,296128
C0213,36-40,中,企业职员,稳健型,2025-11-14,2025-11,"理财产品,年金","投资类,保障类",36920
C0329,36-40,高,公务员,进取型,2025-11-14,2025-11,"活期存款,定期存款,理财产品","存款类,存款类,投资类",321634
C0035,36-40,高,企业职员,进取型,2025-03-14,2025-03,"理财产品,消费贷款,活期存款","投资类,信贷类,存款类",1221302
C0471,36-40,高,公务员,进取型,2025-05-08,2025-05,活期存款,存款类,356935
C0284,25-30,低,公务员,保守型,2025-08-10,2025-08,"定期存款,理财产品,消费贷款","存款类,投资类,信贷类",185790
C0392,41-45,中,个体户,保守型,2025-01-14,2025-01,"消费贷款,定期存款","信贷类,存款类",194286
C0061,46-50,高,退休人员,稳健型,2025-09-26,2025-09,"理财产品,外汇","投资类,投资类",665930
C0025,36-40,中,企业职员,保守型,2025-10-06,2025-10,"信用卡,基金,国债,理财产品","信贷类,投资类,投资类,投资类",323801
C0035,36-40,高,企业职员,进取型,2025-03-18,2025-03,"信用卡,国债,定期存款","信贷类,投资类,存款类",659236
C0049,46-50,高,公务员,稳健型,2025-10-12,2025-10,国债,投资类,124386
C0077,41-45,高,公务员,稳健型,2025-07-30,2025-07,国债,投资类,28983
C0293,25-30,低,公务员,进取型,2025-03-30,2025-03,信用卡,信贷类,37780
C0297,25-30,高,公务员,保守型,2025-09-17,2025-09,"基金,理财产品","投资类,投资类",432551
C0025,36-40,中,企业职员,保守型,2025-12-15,2025-12,"基金,信用卡,理财产品,定期存款","投资类,信贷类,投资类,存款类",293666
C0385,31-35,中,企业职员,稳健型,2025-02-12,2025-02,"大额存单,消费贷款,活期存款","存款类,信贷类,存款类",344382
C0286,41-45,中,个体户,稳健型,2025-04-12,2025-04,"股票,信用卡","投资类,信贷类",522598
C0165,31-35,中,公务员,稳健型,2025-04-04,2025-04,基金,投资类,31056
C0156,31-35,中,企业职员,稳健型,2025-12-15,2025-12,"年金,活期存款","保障类,存款类",126389
C0481,36-40,低,公务员,保守型,2025-04-08,2025-04,消费贷款,信贷类,62879
C0083,36-40,中,企业职员,进取型,2025-01-27,2025-01,"国债,活期存款,定期存款,理财产品,贵金属","投资类,存款类,存款类,投资类,投资类",632055
C0111,25-30,高,企业职员,稳健型,2025-07-10,2025-07,"住房贷款,理财产品,活期存款,基金","信贷类,投资类,存款类,投资类",398474
C0423,36-40,高,企业职员,进取型,2025-09-22,2025-09,"住房贷款,理财产品","信贷类,投资类",289292
C0475,36-40,低,企业职员,稳健型,2025-05-05,2025-05,"国债,定期存款,股票","投资类,存款类,投资类",168181
C0485,31-35,高,公务员,保守型,2025-09-18,2025-09,"活期存款,定期存款","存款类,存款类",99388
C0046,31-35,低,自由职业,进取型,2025-07-29,2025-07,"信用卡,基金,股票","信贷类,投资类,投资类",169239
C0446,25-30,高,企业职员,进取型,2025-01-16,2025-01,"理财产品,信托","投资类,投资类",122592
C0088,31-35,中,公务员,进取型,2025-01-29,2025-01,"信用卡,股票,理财产品","信贷类,投资类,投资类",344649
C0269,25-30,低,退休人员,保守型,2025-11-06,2025-11,"信用卡,活期存款,理财产品,基金","信贷类,存款类,投资类,投资类",242446
C0201,41-45,中,公务员,稳健型,2025-12-21,2025-12,"消费贷款,保险","信贷类,保障类",36826
C0140,25-30,低,个体户,稳健型,2025-04-10,2025-04,"基金,定期存款","投资类,存款类",90888
C0480,41-45,中,公务员,稳健型,2025-02-02,2025-02,"信用卡,定期存款,大额存单,贵金属,理财产品","信贷类,存款类,存款类,投资类,投资类",321577
C0096,25-30,中,公务员,进取型,2025-01-13,2025-01,"活期存款,理财产品","存款类,投资类",257670
C0012,31-35,中,企业职员,稳健型,2025-03-31,2025-03,"活期存款,定期存款","存款类,存款类",221484
C0100,41-45,中,个体户,进取型,2025-12-28,2025-12,"大额存单,理财产品,外汇,国债","存款类,投资类,投资类,投资类",362751
C0119,25-30,高,公务员,进取型,2025-02-25,2025-02,"基金,保险,信用卡,定期存款","投资类,保障类,信贷类,存款类",480077
C0075,41-45,中,个体户,保守型,2025-12-15,2025-12,基金,投资类,32256
C0149,31-35,中,自由职业,稳健型,2025-02-25,2025-02,"活期存款,股票,定期存款","存款类,投资类,存款类",137189
C0193,31-35,高,企业职员,进取型,2025-04-10,2025-04,"基金,年金,保险","投资类,保障类,保障类",426393
C0363,46-50,高,公务员,进取型,2025-04-25,2025-04,"大额存单,理财产品,保险","存款类,投资类,保障类",205664
C0225,31-35,高,企业职员,保守型,2025-05-30,2025-05,"活期存款,基金,理财产品,定期存款,信用卡","存款类,投资类,投资类,存款类,信贷类",1115525
C0113,31-35,低,个体户,稳健型,2025-01-16,2025-01,"信用卡,保险","信贷类,保障类",15799
C0385,31-35,中,企业职员,稳健型,2025-06-08,2025-06,"信用卡,保险","信贷类,保障类",105425
C0356,31-35,中,企业职员,保守型,2025-10-06,2025-10,"保险,活期存款,理财产品","保障类,存款类,投资类",52998
C0163,41-45,中,企业职员,稳健型,2025-08-15,2025-08,"定期存款,保险,国债,活期存款,信托","存款类,保障类,投资类,存款类,投资类",368446
C0134,46-50,中,退休人员,进取型,2025-12-03,2025-12,"保险,基金","保障类,投资类",148634
C0220,41-45,高,企业职员,稳健型,2025-03-20,2025-03,"定期存款,活期存款","存款类,存款类",254149
C0473,41-45,高,企业职员,稳健型,2025-10-02,2025-10,"保险,大额存单,信用卡","保障类,存款类,信贷类",415280
C0403,31-35,中,自由职业,稳健型,2025-12-14,2025-12,"保险,国债","保障类,投资类",176029
C0235,25-30,高,企业职员,进取型,2025-02-11,2025-02,"保险,活期存款,国债,信托","保障类,存款类,投资类,投资类",429339
C0398,36-40,高,个体户,进取型,2025-03-11,2025-03,"理财产品,基金,住房贷款,股票,外汇","投资类,投资类,信贷类,投资类,投资类",843841
C0265,41-45,中,公务员,稳健型,2025-01-11,2025-01,"信用卡,基金,贵金属,活期存款,外汇","信贷类,投资类,投资类,存款类,投资类",748278
C0029,46-50,高,个体户,进取型,2025-11-18,2025-11,"理财产品,信托","投资类,投资类",396093
C0436,41-45,高,个体户,保守型,2025-06-08,2025-06,"基金,定期存款,理财产品","投资类,存款类,投资类",510530
C0414,31-35,中,企业职员,进取型,2025-08-21,2025-08,"股票,保险,活期存款","投资类,保障类,存款类",167344
C0205,36-40,中,企业职员,稳健型,2025-01-25,2025-01,"定期存款,活期存款,理财产品","存款类,存款类,投资类",106577
C0361,46-50,低,自由职业,保守型,2025-01-07,2025-01,"大额存单,贵金属","存款类,投资类",95531
C0488,31-35,中,企业职员,保守型,2025-07-12,2025-07,"国债,理财产品,信用卡,基金,定期存款","投资类,投资类,信贷类,投资类,存款类",367985
C0313,46-50,高,退休人员,稳健型,2025-04-17,2025-04,"定期存款,贵金属,理财产品","存款类,投资类,投资类",594349
C0497,25-30,低,个体户,保守型,2025-10-23,2025-10,"理财产品,定期存款,活期存款","投资类,存款类,存款类",132897
